Date,V,ADBE,LLY,COST,MRK,ABBV,PG,AMZN,MSFT,AMD,NVDA,HD,XOM,CVX,JPM,TSLA,GOOGL,META,GOOG,AVGO,UNH,MA,AAPL,JNJ,CRM
2021-05-31,2.7446494599669494e-08,1.9241215835193815e-06,7.540201697499227e-07,-3.4175403739535176e-07,-2.194405753660443e-07,-3.904961735189525e-07,-2.1854147057039832e-07,1.1319044873572904e-10,3.374687120061488e-08,1.7972548042992975e-07,2.1802549482405976e-07,-4.566236690598179e-07,-2.0519356871848752e-07,-7.129010437940107e-07,1.3627243863474899e-08,8.819995551415951e-08,1.6032556989501596e-07,3.36305155627201e-07,1.7085159157691946e-07,3.4863834579970236e-06,2.1847704526779424e-07,-2.5248078339234834e-07,-3.12478984794107e-08,-8.902816747716065e-08,5.272527872716631e-07
2021-06-01,2.7446494599669494e-08,1.9241215835193815e-06,7.540201697499227e-07,-3.4175403739535176e-07,-2.194405753660443e-07,-3.904961735189525e-07,-2.1854147057039832e-07,1.1319044873572904e-10,3.374687120061488e-08,1.7972548042992975e-07,2.1802549482405976e-07,-4.566236690598179e-07,-2.0519356871848752e-07,-7.129010437940107e-07,1.3627243863474899e-08,8.819995551415951e-08,1.6032556989501596e-07,3.36305155627201e-07,1.7085159157691946e-07,3.4863834579970236e-06,2.1847704526779424e-07,-2.5248078339234834e-07,-3.12478984794107e-08,-8.902816747716065e-08,5.272527872716631e-07
2021-06-02,1.6480116687243328e-08,1.246313154407947e-06,4.81412858557885e-07,-7.046642264659267e-07,-3.7167365280516046e-07,-5.848155918259796e-07,-3.52352522723169e-07,-3.2553039837006284e-08,3.900598967127648e-08,1.899900178623679e-07,3.134003704325103e-07,-3.25713462057252e-07,-9.769535375989679e-08,-3.658821427091985e-07,8.87249550389185e-08,1.5040373628311666e-07,1.7259231977331573e-07,3.6829811917734635e-07,2.4363842796974773e-07,3.961789938262061e-06,-2.1250063692063816e-07,-3.096893942682208e-07,-2.330061922237111e-08,-2.729872929644417e-07,1.2129733539594224e-06
2021-06-03,1.9966553556178027e-07,1.7896878432324972e-06,1.138787012759748e-06,-3.083054105113267e-07,-3.737622841281554e-07,-6.11911673655785e-07,-2.5417732155513183e-07,1.312999163453504e-09,8.945644870610391e-08,2.873468126114524e-07,3.3172383854724756e-07,-3.28772236057416e-07,3.672808248775341e-08,1.9573996742687924e-07,2.176653055318281e-07,6.745385028675375e-08,2.2586507242150346e-07,5.312307382984533e-07,2.9818653960651756e-07,6.9394957806961134e-06,-4.943591979495041e-07,2.948516538061632e-07,2.8374533090953105e-09,-3.663531984480525e-07,1.707589783339599e-06
2021-06-04,2.455662982548807e-07,1.7133416006748628e-06,1.0271858909667339e-06,6.228639203677709e-07,-1.5005694580161313e-07,-4.998319263519861e-07,-4.880516024457657e-08,-2.8893720762341975e-08,4.209479051832317e-08,1.7821222025484536e-07,3.5595871468178086e-07,-3.620785047707051e-07,1.8399428372235006e-07,4.828846223149303e-07,2.351816470965437e-07,1.8428069262916165e-08,1.7914684851412217e-07,3.1482190253419094e-07,2.2641628691599613e-07,2.5626692707314106e-06,-1.6485641887619876e-07,8.929692275070896e-08,-1.2098887015938682e-08,-4.089240073082679e-07,8.400938476054556e-07
2021-06-05,3.212901985520173e-07,1.5870764090522694e-06,4.4289150810747676e-07,5.81667025857829e-07,-1.9653002507025496e-07,-9.531455775214923e-07,-2.154660968025523e-07,-2.8372724860474334e-08,6.916707016451242e-08,1.7088796318829443e-07,3.288822320620782e-07,-5.866347902616034e-07,2.1714325642347802e-07,7.048348140212286e-07,4.0985048816969294e-07,2.8998073698462858e-08,1.5351768280768792e-07,2.7727078273474245e-07,1.564876546342286e-07,1.8418623069785864e-06,-2.4545872319976796e-07,-1.9906783711714747e-07,-1.4838321224261595e-08,-4.579265458818147e-07,9.910131538936686e-07
2021-06-06,2.922085541307222e-07,2.0473901311848115e-06,3.7997020758697985e-07,1.011431169701359e-06,-1.5009491687540147e-07,-7.609229185534161e-07,-2.154660968025523e-07,2.1787170079049556e-09,9.067188571931316e-08,2.165645046381433e-07,2.795700437751819e-07,-5.712736468250663e-07,2.1020190353549233e-07,6.207599902165825e-07,2.730489412769533e-07,4.337795969148304e-08,1.7722385212378216e-07,3.359897973831519e-07,1.7528160791544102e-07,2.2063661957352128e-06,-4.865384837843204e-07,-1.8726893439267778e-07,4.878822724602964e-09,-4.4833794393151755e-07,1.0836278659765067e-06
2021-06-07,2.922085541307222e-07,2.0473901311848115e-06,3.7997020758697985e-07,1.011431169701359e-06,-1.5009491687540147e-07,-7.609229185534161e-07,-2.154660968025523e-07,2.1787170079049556e-09,9.067188571931316e-08,2.165645046381433e-07,2.795700437751819e-07,-5.712736468250663e-07,2.1020190353549233e-07,6.207599902165825e-07,2.730489412769533e-07,4.337795969148304e-08,1.7722385212378216e-07,3.359897973831519e-07,1.7528160791544102e-07,2.2063661957352128e-06,-4.865384837843204e-07,-1.8726893439267778e-07,4.878822724602964e-09,-4.4833794393151755e-07,1.0836278659765067e-06
2021-06-08,3.7010302867169743e-07,2.479285068896309e-06,6.573346040129337e-07,-3.341012591895477e-08,-2.1699805180900227e-07,-4.808287691854334e-07,-1.3600960597328425e-07,-3.571872210285328e-09,1.526952886545828e-07,1.867359790566583e-07,3.0437622063874477e-07,-4.6290280959424816e-07,2.3356354597613954e-07,5.166048010342214e-07,2.537893330549443e-07,6.172760435264087e-08,1.9548415737738652e-07,3.195747879885094e-07,2.1632150800441623e-07,1.1511104742370658e-06,-8.243246062370902e-07,-4.488459104198155e-07,5.273355228476256e-09,-6.67522688451527e-07,1.991211047719505e-06
2021-06-09,2.854443699596687e-07,1.306738408147596e-06,2.1197503059722368e-06,-6.29400950862016e-07,-2.922816082896757e-07,-7.486223481845149e-07,-3.272129770207128e-07,8.622669483962339e-09,3.178697122976698e-08,1.6526779720795913e-07,3.649193641834346e-07,-4.2952808904087555e-07,1.4600977210333912e-07,2.8069698548411934e-07,8.608407277795923e-08,-6.012705905274032e-09,6.534833108203021e-08,1.9119957293280665e-07,1.2631156850525242e-07,5.688484688844988e-07,-7.344914752538706e-07,-5.930227697204248e-07,-3.806822040096463e-09,-5.419249784854342e-07,7.12914163785649e-07
2021-06-10,3.0833930048490113e-07,1.1164768906945918e-06,2.7239507921503377e-06,-1.0053667418516149e-06,9.886264484050336e-09,-1.0008695637676084e-07,-4.240630132077267e-07,1.3807963761089201e-08,4.141507118118336e-08,9.478772316501735e-08,2.864173900180007e-07,-8.243744803379316e-07,2.5864802147089285e-07,3.709819616422582e-07,5.4410522003684365e-08,-1.96439443284329e-08,1.0631076353675908e-07,5.466807480868867e-08,1.6980533149874302e-07,7.878110326458921e-07,-1.5023668621847024e-06,-4.2021281310578024e-07,3.1865048795630314e-09,-4.7544165795625065e-07,1.0982466755228859e-06
2021-06-11,6.804936565858329e-07,1.7857552825001676e-06,2.892863607569044e-06,-4.820714561363419e-07,1.9266353370862984e-07,2.1434812565085542e-07,-2.5891186847528107e-07,3.7215931050469196e-08,9.30794793247201e-08,1.4368428870599496e-07,3.8180438494700026e-07,-8.649433985936592e-07,2.3515856926115997e-07,3.046122814066021e-07,-7.291187867795653e-08,-2.027994543507627e-08,8.890746806656212e-08,1.1064254471487718e-07,1.1586813819588329e-07,1.1525165283372102e-06,-7.031759592853247e-07,1.8493718767475388e-07,-8.194886993655992e-09,-1.8211546546858938e-07,9.820659145540844e-07
2021-06-12,6.638690068922546e-07,3.0041007692465636e-06,2.2169942875623315e-06,-1.0420376525234206e-06,3.793066080346126e-07,6.172496665384437e-07,-8.354017793164236e-09,6.412841492998297e-08,1.8113472447026173e-07,1.5158976730482712e-07,3.624891508326666e-07,-9.010974615095307e-07,3.4963230260670395e-07,6.152361199845825e-07,-1.805306567647405e-07,-6.834198639331678e-08,1.3014715151852863e-07,-3.295437017595797e-08,1.837420342019757e-07,4.4509571525960353e-07,-1.1597331943243029e-06,3.569954690135072e-07,3.0871160917287075e-08,-3.0861922163395535e-07,1.3865967767032878e-06
2021-06-13,6.265915189589141e-07,2.5317511142722397e-06,2.1630310829791593e-06,6.702222549179728e-07,3.822946534860345e-07,4.385945952675354e-07,6.964847804964215e-10,6.814473330512966e-08,1.7306682759129692e-07,6.317983561295227e-08,2.337447857733176e-07,-9.164657740275252e-07,3.69232258072371e-07,5.134131585808917e-07,-1.7575705580458454e-07,-5.043488377514114e-08,1.4173457193703038e-07,5.664070043928199e-08,1.6818422168217233e-07,-2.3786344749253494e-07,-1.100733851889464e-06,5.03811295379089e-07,4.1082961890419704e-08,-3.429962513315611e-07,2.0072181648343843e-07
2021-06-14,6.265915189589141e-07,2.5317511142722397e-06,2.1630310829791593e-06,6.702222549179728e-07,3.822946534860345e-07,4.385945952675354e-07,6.964847804964215e-10,6.814473330512966e-08,1.7306682759129692e-07,6.317983561295227e-08,2.337447857733176e-07,-9.164657740275252e-07,3.69232258072371e-07,5.134131585808917e-07,-1.7575705580458454e-07,-5.043488377514114e-08,1.4173457193703038e-07,5.664070043928199e-08,1.6818422168217233e-07,-2.3786344749253494e-07,-1.100733851889464e-06,5.03811295379089e-07,4.1082961890419704e-08,-3.429962513315611e-07,2.0072181648343843e-07
2021-06-15,5.13769244868924e-07,2.946384592881286e-06,4.850647350249789e-06,8.782220779773032e-07,5.346465539080156e-07,4.3894367010775367e-07,7.0599920051946686e-09,9.707413168980448e-08,2.1353192554157085e-07,6.595949069880217e-08,3.3985590920802326e-07,-8.861402130015531e-07,3.729363737352701e-07,4.44919100179381e-07,-2.0389342264428154e-07,-1.9656179835453353e-08,1.7676101355249182e-07,1.9964160732761602e-07,2.1235462733693236e-07,5.049453953147778e-07,-1.1580586718774339e-06,6.5493049778217e-07,4.8610706549751246e-08,-4.6488140046453935e-07,5.066191403921816e-07
2021-06-16,3.5226491812062284e-07,3.5864189867165523e-06,5.439022422993712e-06,1.1908964927522983e-06,3.198724072623895e-07,6.470758754611949e-07,-2.6756500684462376e-08,1.0234248737375326e-07,1.9271945763614772e-07,1.8592297320410237e-08,3.910903558732117e-07,-7.412923943109023e-07,3.3241190871109335e-07,5.95081931028329e-07,-2.2528946533995042e-07,-7.761237227945574e-08,1.4077592120860335e-07,1.5445760262509674e-07,2.0395084346675482e-07,-3.024241181957278e-07,-9.929703000317564e-07,5.869692455104021e-07,6.433197135818048e-08,-5.5549278780019e-07,3.6639739180233535e-07
2021-06-17,1.4715864775080939e-07,3.364609988776124e-06,4.4173508824009885e-06,1.7315731690928886e-07,3.8649612758738713e-07,4.4357557982625053e-07,-8.421787346819208e-09,7.266765318297913e-08,1.4819829730358596e-07,-2.926606179275981e-08,3.0944570758426665e-07,-9.521311040111817e-07,2.4273111974965035e-07,3.0503045940717207e-07,-2.326031699867279e-07,-4.5913859877807866e-08,5.4367001184472027e-08,3.438130290737252e-08,1.315549514119328e-07,-2.674785602894324e-07,-6.990463119998694e-07,3.635499736981412e-07,5.1442594152808856e-08,-9.508990500684809e-08,5.139257397520047e-07
2021-06-18,1.57663875624122e-07,3.1440276783859426e-06,6.130226347391145e-06,6.481119044189285e-07,4.6922627372225166e-07,7.530214020431365e-07,5.0424323069627064e-08,7.682989206642792e-08,1.995026275342656e-07,4.060105850440699e-08,1.3831822973038988e-07,-7.202841130275947e-07,6.047393573860855e-08,-6.517700964352245e-08,-2.8972583846621877e-07,2.7856559808987974e-08,1.049283555878563e-07,1.2566341923222956e-07,1.7019844053279183e-07,-2.5879588077232475e-07,-5.929699347614337e-07,3.135786386436085e-08,5.563812059346395e-08,-1.0037082115115154e-07,8.087169293565574e-07
2021-06-19,1.1405959405568111e-07,2.172666423584335e-06,1.946781039021806e-06,-2.2803729618455454e-07,1.887715050132807e-07,1.0936465785225181e-07,-2.0088659357704667e-07,8.965608616113206e-08,1.5009360888776388e-07,9.267531490072838e-08,1.0151301734870766e-07,-3.2209668462246836e-07,-3.2202624478138386e-08,-1.901909392572064e-07,-2.5192229169489074e-07,1.195733615779869e-07,5.047066492294901e-08,4.819078924656074e-08,8.327339930930967e-08,-9.80087501757657e-08,-8.253012811588316e-07,3.0896565885885506e-07,5.1411286227894864e-08,-1.88193069935603e-07,6.612481057475421e-07
2021-06-20,1.3271691064743604e-08,1.7907459558873642e-06,2.0371352400197434e-06,-5.016412167287841e-07,1.7431693480833096e-07,9.121546942499046e-08,-2.0599329437613336e-07,8.341017562313705e-08,9.260509567665087e-08,6.406846799246954e-08,6.226953533580204e-08,-3.071736270317015e-07,-4.315925210921578e-08,-2.2426768572208418e-07,-2.5523469756181295e-07,5.496197940383707e-08,7.83648148276708e-09,-9.065739974251743e-09,4.5595220207219804e-08,-8.483907318845525e-07,-7.264371963970871e-07,7.635633840057343e-08,3.331848731516293e-08,-1.8502672335533263e-07,2.853120875000268e-07
2021-06-21,1.3271691064743604e-08,1.7907459558873642e-06,2.0371352400197434e-06,-5.016412167287841e-07,1.7431693480833096e-07,9.121546942499046e-08,-2.0599329437613336e-07,8.341017562313705e-08,9.260509567665087e-08,6.406846799246954e-08,6.226953533580204e-08,-3.071736270317015e-07,-4.315925210921578e-08,-2.2426768572208418e-07,-2.5523469756181295e-07,5.496197940383707e-08,7.83648148276708e-09,-9.065739974251743e-09,4.5595220207219804e-08,-8.483907318845525e-07,-7.264371963970871e-07,7.635633840057343e-08,3.331848731516293e-08,-1.8502672335533263e-07,2.853120875000268e-07
2021-06-22,2.4886128352061415e-07,4.744230263508503e-06,2.7842336459401523e-06,-1.1387422307473882e-07,3.2739058203646267e-07,4.5204646188981537e-07,-2.6431330878188277e-07,1.1789160520486963e-07,1.7684553673674053e-07,2.7873088969166385e-08,7.183150420934875e-08,-2.9050630879593343e-07,5.597053545880179e-08,-1.6282204447231936e-07,-5.153598044293045e-07,4.884264704741823e-08,6.504387786359255e-08,5.1797721618975764e-08,1.2014291123479021e-07,-1.1765754961724548e-06,-4.860751972482476e-07,6.241809916666276e-07,6.391587715684626e-08,-1.9467672830470847e-07,5.000113135369096e-07
2021-06-23,2.2497334265217205e-07,5.487526661408827e-06,-2.9259129795445514e-07,1.6005478613726166e-06,4.249685031252763e-07,3.429982940340019e-07,-3.6926260759673645e-07,1.436903146329562e-07,1.8667423808666562e-07,8.537658339937616e-08,1.240269940287035e-07,2.0079922087710336e-07,1.7852250932935837e-07,-1.2247180534790922e-07,-6.544241180481293e-07,5.342012155308501e-08,8.237973658941945e-08,4.743561943486115e-08,1.4280624973432552e-07,1.0528198786214723e-07,-9.830898256526493e-08,1.0702342656481405e-06,8.581811005404561e-08,-1.315100714973876e-07,4.6823300738381605e-07
2021-06-24,1.66312815112734e-07,7.899428969600278e-06,-6.741483770072596e-07,2.1011024409459775e-06,4.604486295681682e-07,3.850781592139098e-07,-2.443920594260812e-07,1.305193514896763e-07,2.576145741336068e-07,1.393562501469997e-07,2.7581274744053383e-07,9.6578025929644e-08,1.6560542033657198e-07,-2.90330967005063e-07,-6.606397533554943e-07,9.408048068184748e-08,9.602552348231359e-08,1.3975404329749003e-07,9.485197263775993e-08,3.820606571020637e-07,-5.228600567314058e-07,1.2065856835710138e-06,9.120036286334099e-08,-1.0351657663300973e-07,5.114513399186682e-07
2021-06-25,3.6684559960442424e-07,6.73204926726008e-06,2.5093131578001733e-07,2.1429313829406906e-06,3.64273117812731e-07,8.41669713485154e-08,-2.1680877532315707e-07,6.678004401885824e-08,2.4086564132256315e-07,1.818867144422846e-07,3.316020878672155e-07,5.526862824695628e-07,1.5253309039908284e-07,-6.806061367592805e-08,-4.6610651732637323e-07,9.811135918899717e-08,8.176755835771185e-08,3.175587453964317e-07,1.1498297112315812e-07,1.0568877780174041e-06,-1.6801360192218798e-07,1.1273050405923262e-06,7.18928632005939e-08,-2.9470268063576926e-07,6.522567621388704e-07
2021-06-26,1.8408260347191722e-07,3.863345192441392e-06,-2.033114980314896e-07,1.4603047003528184e-06,2.7685464487523397e-08,-2.3951164466614667e-07,-2.6145449560124866e-08,1.9623556289409186e-08,1.1808991569323236e-07,1.790334970229433e-07,3.3110033458237596e-07,1.4706084082099576e-07,1.6508195100557512e-07,-1.263704520196394e-07,-2.556585648402898e-07,1.0381522983476552e-07,1.785353703351699e-08,1.8363364216012175e-07,2.167394609484226e-08,-7.227761745008025e-07,5.0906752748989626e-08,1.0548908761831647e-06,7.841790795081753e-08,-1.566735131545029e-07,4.539097916507206e-08
2021-06-27,1.2835793543838494e-07,3.3253106400474146e-06,3.912231169667655e-07,1.615123672874754e-06,2.4248740282026145e-08,-1.8053990011100497e-07,1.81550515606419e-09,2.070902640627514e-08,1.0795063708086112e-07,1.906420745004505e-07,2.4300118456277817e-07,7.843353566063533e-08,2.17219381980526e-07,-6.976863764789495e-08,-2.514022118008552e-07,1.0424125509515747e-07,2.375384721830198e-08,2.091198558585978e-07,3.0851866742015864e-08,-9.454560579334171e-07,1.0481242542381229e-07,9.690155647728687e-07,6.389846715446365e-08,-4.1468802385882716e-08,4.212783775929234e-08
2021-06-28,1.2835793543838494e-07,3.3253106400474146e-06,3.912231169667655e-07,1.615123672874754e-06,2.4248740282026145e-08,-1.8053990011100497e-07,1.81550515606419e-09,2.070902640627514e-08,1.0795063708086112e-07,1.906420745004505e-07,2.4300118456277817e-07,7.843353566063533e-08,2.17219381980526e-07,-6.976863764789495e-08,-2.514022118008552e-07,1.0424125509515747e-07,2.375384721830198e-08,2.091198558585978e-07,3.0851866742015864e-08,-9.454560579334171e-07,1.0481242542381229e-07,9.690155647728687e-07,6.389846715446365e-08,-4.1468802385882716e-08,4.212783775929234e-08
2021-06-29,-3.9807798263152315e-08,5.124390507633196e-06,7.349996866120948e-07,2.341237127695498e-06,8.794397859412174e-08,-4.077733080104425e-07,5.6236925048886866e-08,6.465256931753656e-08,2.143675060147272e-07,2.3449552527654327e-07,2.445571474909975e-07,4.285709312417318e-07,6.568469969297086e-08,-3.20103458963062e-07,-2.63224417547697e-07,1.9920419863248942e-07,2.9600215151376417e-08,2.524267331732355e-07,3.1783091724671435e-08,3.1896678520327307e-07,2.809717350221871e-07,1.2425082277440348e-07,9.393323259684147e-08,-1.01683898706067e-07,4.1467971906535695e-07
2021-06-30,6.714491777765699e-08,5.037155601812861e-06,8.920909311091036e-07,2.570563075081918e-06,3.0307844612943506e-07,-4.635480206431667e-07,-6.526544308878434e-08,4.525603451446719e-08,2.2213025329388023e-07,2.1162679641611496e-07,3.031278096938225e-07,9.154437623420037e-07,4.5256731243486546e-08,-5.396485192601549e-07,-1.4982863166913742e-07,1.9581623405577014e-07,-6.114364466768161e-09,2.09630478033869e-07,-1.2598667444979667e-08,1.955806165038899e-07,-1.0800270743328765e-07,1.1896440867442069e-07,6.945045570221608e-08,-2.1610934147106833e-07,-4.719451972610101e-08
2021-07-01,4.6241673669189536e-08,3.977807499245573e-06,1.502391839232063e-06,1.5077129774143765e-06,1.9797985147108676e-07,-5.461543948722372e-07,3.5997928000319595e-08,3.5060690453668986e-08,2.2412190818582424e-07,2.3651547361257928e-07,3.811225656127754e-07,1.3259482022652865e-06,-1.087021792453219e-07,-6.358628051937366e-07,1.851321224165456e-08,2.3609631214476806e-07,2.2546555966659345e-08,2.1543189827180138e-07,-2.369802788305897e-08,8.424897065281615e-07,1.3900728402813009e-08,-2.853134742893821e-07,8.925523473501893e-08,2.470616545346386e-08,1.6711724859791987e-07
2021-07-02,4.5355036134985777e-07,4.628923922329733e-06,2.375670746926973e-06,2.615946887991825e-06,1.9554144804336248e-07,-2.0714139663831839e-07,3.1283348215176534e-07,1.2735020802918748e-08,3.3033220208156796e-07,2.83803367565392e-07,2.808623744853266e-07,2.403382885347628e-06,-5.816401412046177e-08,-2.901554759626702e-07,4.946199942945437e-08,2.160324571782733e-07,7.644533540721843e-08,4.10842223492642e-07,3.122773067138423e-08,7.488704104246796e-07,7.181307045135392e-07,6.092292855972504e-07,1.0423045971529976e-07,1.4722567581004155e-07,2.74008724265202e-07
2021-07-03,6.367460216445561e-07,4.336200011573828e-06,2.651850887026039e-06,2.199755335999596e-06,2.3134006931147907e-07,4.108471377496281e-08,2.558274946289108e-07,9.82919115249796e-09,2.4265191902969104e-07,2.3367607348632932e-07,2.8612048320573385e-07,2.933999697305112e-06,1.3077896813553284e-07,-1.3140234316713456e-07,2.462934220632257e-07,1.2448690205675744e-07,1.1109215436226854e-07,4.6917329552368357e-07,8.78078835316799e-08,-1.7183376843977234e-07,1.5246766313366304e-06,7.562619514695253e-07,7.861842091820535e-08,2.5118932870806503e-07,3.8024891797746196e-07
2021-07-04,8.138225619216023e-07,2.784959018003773e-06,3.536118179964128e-06,2.828134445840146e-06,3.387544743582377e-07,3.168512464722596e-07,5.260495943551899e-07,1.089451859273457e-08,2.6544295671306707e-07,2.3135568359143817e-07,2.893001730338054e-07,3.0154966213705796e-06,3.150802141856831e-07,4.151269520494401e-07,4.799276810440137e-07,1.0988332064832781e-07,1.6491364272763512e-07,6.592751836229347e-07,1.1861073057772704e-07,2.7191508004291557e-07,2.589755781101402e-06,7.432962892796767e-07,9.234857340981107e-08,4.76994369633246e-07,5.503853610903455e-07
2021-07-05,8.138225619216023e-07,2.784959018003773e-06,3.536118179964128e-06,2.828134445840146e-06,3.387544743582377e-07,3.168512464722596e-07,5.260495943551899e-07,1.089451859273457e-08,2.6544295671306707e-07,2.3135568359143817e-07,2.893001730338054e-07,3.0154966213705796e-06,3.150802141856831e-07,4.151269520494401e-07,4.799276810440137e-07,1.0988332064832781e-07,1.6491364272763512e-07,6.592751836229347e-07,1.1861073057772704e-07,2.7191508004291557e-07,2.589755781101402e-06,7.432962892796767e-07,9.234857340981107e-08,4.76994369633246e-07,5.503853610903455e-07
2021-07-06,8.138225619216023e-07,2.784959018003773e-06,3.536118179964128e-06,2.828134445840146e-06,3.387544743582377e-07,3.168512464722596e-07,5.260495943551899e-07,1.089451859273457e-08,2.6544295671306707e-07,2.3135568359143817e-07,2.893001730338054e-07,3.0154966213705796e-06,3.150802141856831e-07,4.151269520494401e-07,4.799276810440137e-07,1.0988332064832781e-07,1.6491364272763512e-07,6.592751836229347e-07,1.1861073057772704e-07,2.7191508004291557e-07,2.589755781101402e-06,7.432962892796767e-07,9.234857340981107e-08,4.76994369633246e-07,5.503853610903455e-07
2021-07-07,2.7996175652780533e-07,3.1425328616353764e-06,1.8320734092533482e-06,1.4755051109004365e-06,2.6366903741245066e-07,1.215280858275528e-07,3.346611980253137e-07,4.759991588268839e-08,1.8130114828409032e-07,3.2014873275442887e-07,2.759183280076959e-07,1.2190507497941072e-06,-8.815579297951906e-08,-1.911367731732255e-07,1.3133612014584403e-07,8.935338734984298e-08,1.361020969242649e-07,4.5715219803354337e-07,1.2282305031466851e-07,1.3454103665189294e-06,1.1709081314396216e-06,2.9634598160859387e-07,6.791289781383559e-08,4.13340163925638e-07,4.2218758637613967e-07
2021-07-08,3.951103061708911e-07,2.5789375729181726e-06,2.067120966078151e-06,1.3806254908256844e-06,3.7590336468684154e-07,2.669525250266724e-07,5.268073881515279e-07,5.11689246548291e-08,2.3349314592792505e-07,1.6170082163741533e-07,1.8790947480780655e-07,1.1714996817605722e-06,-2.444990978083491e-07,-3.955463063670341e-07,1.833615336628214e-07,5.955242367290389e-08,1.4077875227141415e-07,2.377279064947602e-07,1.4530179637336933e-07,8.710906032727723e-07,1.4328551646706778e-06,-3.4308079317137053e-07,7.53412750191738e-08,5.622773544252862e-07,4.2976906939203075e-07
2021-07-09,1.287413684142663e-07,2.9914029579513344e-06,3.7925361161761446e-06,1.7323835752800714e-06,4.0006173013288155e-07,5.220325593298372e-07,4.016662422204562e-07,6.269045142486418e-08,1.8604828848685007e-07,1.5463565000827023e-07,8.815086065536006e-08,6.017616266242428e-07,-3.3858742026035207e-07,-3.9715553661572275e-07,-6.678355431273568e-09,-8.382285780745663e-09,1.0039920519811045e-07,1.0312404407749369e-07,1.0855883259118949e-07,5.139392336023568e-07,1.790033065453574e-06,-4.69743889775491e-07,6.758560712739108e-08,6.89089727619105e-07,3.1735968803932087e-07
2021-07-10,1.680858756780455e-07,2.115303663602525e-06,2.151475790336665e-07,2.2470461064887435e-06,3.5538530665231206e-07,3.324686063302596e-07,5.067628299694032e-07,1.0452634909330046e-07,1.7637804768446012e-07,1.5802634289593199e-07,1.482848607915932e-07,1.2703648682653972e-06,-2.5386785921641205e-07,-3.3443544809639365e-07,1.5608976086114665e-07,-6.181614274753593e-08,1.322500364410705e-07,1.6205044614816952e-07,1.1923179211988606e-07,1.2828718992710224e-06,1.5966976925377533e-06,-2.008433165461043e-07,8.77954200619927e-08,6.380187336310116e-07,1.255926392012539e-07
2021-07-11,8.628629399798213e-08,1.9976111819028846e-06,5.141145482934875e-07,1.964730102307219e-06,1.7036831574872234e-07,6.6061351497755e-07,2.628961262169411e-07,1.246651352253495e-07,2.0383702745516564e-07,1.7480333116761063e-07,1.805564625094374e-07,1.0425304431545665e-06,-2.640982104825823e-07,-3.513410140028503e-07,8.153064226368992e-08,-4.080492381145105e-08,1.3186851300039986e-07,2.0363690729637677e-07,1.3446146781014324e-07,2.3180112866758545e-06,8.505040337827069e-07,-7.306478829020311e-07,9.02495550306301e-08,5.511811229439229e-07,3.130156280980851e-07
2021-07-12,8.628629399798213e-08,1.9976111819028846e-06,5.141145482934875e-07,1.964730102307219e-06,1.7036831574872234e-07,6.6061351497755e-07,2.628961262169411e-07,1.246651352253495e-07,2.0383702745516564e-07,1.7480333116761063e-07,1.805564625094374e-07,1.0425304431545665e-06,-2.640982104825823e-07,-3.513410140028503e-07,8.153064226368992e-08,-4.080492381145105e-08,1.3186851300039986e-07,2.0363690729637677e-07,1.3446146781014324e-07,2.3180112866758545e-06,8.505040337827069e-07,-7.306478829020311e-07,9.02495550306301e-08,5.511811229439229e-07,3.130156280980851e-07
2021-07-13,3.305653388411226e-08,2.0890599056831475e-06,8.587662146644608e-07,1.3603391396421373e-06,4.08892395925452e-08,5.051012687822854e-07,2.4171410617247293e-07,1.812524868757861e-07,2.45153169515496e-07,2.1249155457886196e-07,2.417719049638429e-07,1.0253964854837522e-06,-2.474837384711677e-07,-2.843374394710831e-07,1.285882195086131e-07,2.646448632339477e-08,2.063776303064641e-07,3.4473210915844833e-07,1.6586053988902548e-07,1.537382809977263e-06,9.77167172629538e-07,-4.028551370752537e-07,1.1214765191732376e-07,4.09323172807966e-07,7.672166835273703e-08
2021-07-14,4.3674641293646274e-07,1.9177074770570157e-06,1.5715656157301903e-06,1.7223561465214296e-06,1.5091715617234e-07,6.643634059855952e-07,2.17589381751576e-07,8.813604081065217e-08,1.7466906199838235e-07,1.202536485328254e-07,4.561248405022053e-08,2.742473611171665e-07,-1.9713958104776773e-07,-8.562705404643367e-09,3.772566232104232e-08,-4.658431668443566e-08,2.0383063690535958e-07,-8.71338630326439e-08,1.9810342909670734e-07,2.008289086939935e-06,1.4427330623860908e-06,8.447527842492541e-07,7.9914783165805e-08,6.82304971819196e-07,-3.35660366307162e-08
2021-07-15,4.894681571221725e-07,2.2227606839671273e-06,1.4467637922804871e-06,2.2108281055847838e-06,7.413223801732256e-08,6.886000811851874e-07,4.511979062857861e-07,1.027259612523382e-07,1.7710685602144087e-07,-1.8678165043122805e-08,-2.4336149794339717e-08,9.10655169035742e-08,-2.2872983825031598e-07,-1.8717702553952523e-07,4.3478874095364106e-08,-6.194933656626476e-08,2.0546033159420544e-07,-8.71304797520308e-08,2.686463942819137e-07,6.637129213324268e-07,1.1811824279140001e-06,1.4963528213464564e-06,7.401485826635938e-08,6.321096407981546e-07,-2.1567008597178247e-07
